region,local_authority,road_name,road_classification,managed_by,road_type,start_junction,end_junction,link_km,link_miles,easting,northing,latitude,longitude,count_point_id
North West,Westmorland and Furness,A591,'A' road,Local authority,Major,A5284 roundabout,A5074 High St,10.60,6.59,345000,498660,54.38045911,-2.84829339,7312
North West,Westmorland and Furness,A592,'A' road,Local authority,Major,A591,A5091,23.70,14.73,339992,514346,54.52084267,-2.92857192,7313
North West,Cumbria,A595,'A' road,Local authority,Major,A596(T),"Westrigg Rd, Carlisle",6.70,4.16,335000,551780,54.85657795,-3.01403426,7314
North West,Westmorland and Furness,A595,'A' road,Local authority,Major,A590,A5092,12.10,7.52,322750,480000,54.20990089,-3.18595443,7316
North West,Cumbria,A596,'A' road,Local authority,Major,A594,A595,32.70,20.32,321300,546700,54.80896810,-3.22600376,7317
London,Barnet,A598,'A' road,Local authority,Major,A504,A5000,0.50,0.31,525000,190400,51.59858502,-0.19663708,7318
East of England,Hertfordshire,A602,'A' road,Local authority,Major,A1070,A1155,0.40,0.25,523900,223830,51.89925623,-0.20061307,7320
East of England,Essex,A120,'A' road,Highways England,Major,B1035,B1352,9.90,6.15,618488,229734,51.92324392,1.17609693,7323
East of England,Essex,A1124,'A' road,Local authority,Major,B1408,A133,1.70,1.06,596000,225000,51.88909760,0.84682261,7324
East of England,Essex,A1017,'A' road,Local authority,Major,A1092,A143,4.50,2.80,571029,242661,52.05594815,0.49314378,7325
East Midlands,North Northamptonshire,A14,'A' road,Highways England,Major,A510,A6116 Near Twywell,4.80,2.98,496483,278132,52.39273330,-0.58355103,7328
East of England,Cambridgeshire,A605,'A' road,Local authority,Major,LA Boundary,Crossway Hand,3.40,2.11,525000,297320,52.55938586,-0.15750011,7329
East Midlands,Lincolnshire,A606,'A' road,Local authority,Major,A1,A6121,2.00,1.24,502000,307240,52.65332571,-0.49358925,7332
East Midlands,Nottinghamshire,A608,'A' road,Local authority,Major,M1,A611,2.20,1.37,450000,352200,53.06473002,-1.25530803,7336
East Midlands,Derbyshire,A608,'A' road,Local authority,Major,A6007,A610,3.00,1.86,443916,346691,53.01574620,-1.34683923,7337
East Midlands,Derbyshire,A608,'A' road,Local authority,Major,LA Boundary,Brickkiln Lane,2.70,1.68,438946,339920,52.95526678,-1.42173045,7338
East Midlands,Derbyshire,A610,'A' road,Local authority,Major,A6007,LA Boundary,5.00,3.11,443381,348433,53.03144776,-1.35457991,7341
East Midlands,Nottinghamshire,A610,'A' road,Local authority,Major,A6002,LA Boundary,1.20,0.75,453000,343740,52.98840194,-1.21193070,7342
East Midlands,Nottinghamshire,A612,'A' road,Local authority,Major,B6386,A617,6.60,4.10,475000,355230,53.08904545,-0.88159559,7344
North East,Gateshead,A695,'A' road,Local authority,Major,A695,A1114,0.50,0.31,420120,563400,54.96483277,-1.68729781,7345
Yorkshire and The Humber,East Riding of Yorkshire,A614,'A' road,Local authority,Major,A614 spur to M62,A63,2.00,1.24,474672,427630,53.73973603,-0.86937631,7346
Yorkshire and The Humber,Doncaster,A614,'A' road,Local authority,Major,A1146,Omega Boulevard,2.20,1.37,468700,413000,53.60908086,-0.96313474,7347
East Midlands,Nottinghamshire,A614,'A' road,Local authority,Major,A616/A6075,A1/A57,10.80,6.71,465280,368500,53.20958539,-1.02400538,7348
East Midlands,Nottinghamshire,A60,'A' road,Local authority,Major,A6211,Redhill Rd,2.20,1.37,457960,345000,52.99921461,-1.13782649,7349
East Midlands,Nottingham,A6514,'A' road,Local authority,Major,A52(T),A609,1.50,0.93,454480,339300,52.94834671,-1.19063026,7350
East Midlands,Nottingham,A60,'A' road,Local authority,Major,A6011,A6008,0.30,0.19,457880,339000,52.94529464,-1.14008932,7351
East Midlands,Nottinghamshire,A38,'A' road,Local authority,Major,LA Boundary,B6023,1.70,1.06,446703,357321,53.11105782,-1.30376269,7353
Yorkshire and The Humber,Barnsley,A616,'A' road,Highways England,Major,A628,LA Boundary,5.90,3.67,420000,401251,53.50758703,-1.69991314,7354
Yorkshire and The Humber,Sheffield,A6135,'A' road,Local authority,Major,LA Boundary,A6102,6.90,4.29,438500,384860,53.35924072,-1.42298234,7355
East Midlands,Nottinghamshire,A616,'A' road,Local authority,Major,Newark Rd,B6325,5.50,3.42,475000,359340,53.12598326,-0.88063765,7357
East Midlands,Nottinghamshire,A617,'A' road,Local authority,Major,Caunton Rd,A612,4.30,2.67,475250,355400,53.09053814,-0.87782384,7359
Yorkshire and The Humber,Rotherham,A618,'A' road,Local authority,Major,A631,A6021,2.70,1.68,444000,390800,53.41220145,-1.33952382,7360
East Midlands,Derbyshire,A619,'A' road,Local authority,Major,A623,A621,1.00,0.62,426000,372230,53.24647476,-1.61182413,7362
East Midlands,Derbyshire,A619,'A' road,Local authority,Major,"Fan Rd, Staveley",A616,4.00,2.49,445000,375260,53.27244584,-1.32668256,7363
East Midlands,Derbyshire,A623,'A' road,Local authority,Major,A6(T),B6049 Whitecross Rd,10.80,6.71,410379,379848,53.31548098,-1.84567115,7367
East Midlands,Derbyshire,A624,'A' road,Local authority,Major,A6015,A6016,6.40,3.98,403333,390780,53.41383442,-1.95131939,7368
East Midlands,Derbyshire,A626,'A' road,Local authority,Major,LA Boundary,A57,4.50,2.80,399749,392164,53.42628422,-2.00524148,7370
East Midlands,Derbyshire,A628,'A' road,Highways England,Major,"Chapel Brow, Longdendale",B6105,6.60,4.10,407299,399276,53.49016152,-1.89145917,7373
Yorkshire and The Humber,Wakefield,A639,'A' road,Local authority,Major,A645,A628,0.90,0.56,445472,421002,53.68352324,-1.31300250,7375
Yorkshire and The Humber,Bradford,A629,'A' road,Local authority,Major,A629,B6144,5.30,3.29,406600,435000,53.81126158,-1.90125321,7377
Yorkshire and The Humber,Barnsley,A629,'A' road,Local authority,Major,A628,LA Boundary,4.60,2.86,425000,404540,53.53693711,-1.62426517,7378
Yorkshire and The Humber,Rotherham,A629,'A' road,Local authority,Major,M1,Oaks Lane,2.80,1.74,439000,394500,53.44584918,-1.41428359,7379
Yorkshire and The Humber,Sheffield,A6178,'A' road,Local authority,Major,B6200,A6102,1.50,0.93,438000,388900,53.39558835,-1.43001054,7380
Yorkshire and The Humber,Rotherham,A631,'A' road,Local authority,Major,A6021,M18,3.90,2.42,448000,391915,53.42187590,-1.27918234,7382
East Midlands,Nottinghamshire,A631,'A' road,Local authority,Major,A161,A620,1.50,0.93,477660,390000,53.40114217,-0.83342560,7383
East Midlands,Derbyshire,A632,'A' road,Local authority,Major,Whitecotes Lane,A619,1.30,0.81,436740,370000,53.22579968,-1.45113907,7385
East Midlands,Derbyshire,A632,'A' road,Local authority,Major,B6417,Pit Hill,4.90,3.04,450612,369533,53.22046463,-1.24344534,7386
Yorkshire and The Humber,Barnsley,A633,'A' road,Local authority,Major,A628,A61,3.40,2.11,435000,408850,53.57510699,-1.47290830,7387
Yorkshire and The Humber,Rotherham,A633,'A' road,Local authority,Major,A6022,A6023,2.30,1.43,443850,400000,53.49490297,-1.34050223,7388
East Midlands,Nottinghamshire,A634,'A' road,Local authority,Major,A60,A634 Retford Rd,4.50,2.80,459342,388553,53.39050878,-1.10916480,7389
North West,Tameside,A635,'A' road,Local authority,Major,A670 Park Parade Rndbt,A6018,2.10,1.30,395000,398875,53.48658129,-2.07681965,7391
Yorkshire and The Humber,Kirklees,A635,'A' road,Local authority,Major,A616,A629,3.40,2.11,416704,408608,53.57382685,-1.74921969,7392
Yorkshire and The Humber,Kirklees,A638,'A' road,Local authority,Major,LA Boundary,A653,2.00,1.24,425000,421690,53.69107940,-1.62289748,7395
Yorkshire and The Humber,Wakefield,A638,'A' road,Local authority,Major,A628,A645,7.30,4.54,439963,417673,53.65405102,-1.39683365,7396
Yorkshire and The Humber,Doncaster,A638,'A' road,Local authority,Major,A630,A19,0.90,0.56,457000,403740,53.52725929,-1.14163024,7397
Yorkshire and The Humber,Leeds,A639,'A' road,Local authority,Major,A654,A642,0.50,0.31,436076,428089,53.74794805,-1.45443371,7398
Yorkshire and The Humber,Wakefield,A656,'A' road,Local authority,Major,A656,M62,1.20,0.75,444050,424300,53.71328494,-1.33406377,7399
Yorkshire and The Humber,Kirklees,A640,'A' road,Local authority,Major,B6114,M62/A643,10.00,6.21,405000,415200,53.63331536,-1.92586101,7400
Yorkshire and The Humber,Bradford,A641,'A' road,Local authority,Major,LA Boundary,A58,0.20,0.12,414835,425955,53.72979860,-1.77662429,7401
Yorkshire and The Humber,Leeds,A642,'A' road,Local authority,Major,M62,Oulton Drive,1.70,1.06,435981,426898,53.73725028,-1.45601217,7402
Yorkshire and The Humber,Leeds,A643,'A' road,Local authority,Major,A650,A6110,4.20,2.61,427560,429830,53.76411283,-1.58340979,7403
Yorkshire and The Humber,Kirklees,A643,'A' road,Local authority,Major,A649,A638 mid-junction,2.20,1.37,417800,425000,53.72112342,-1.73173809,7404
Yorkshire and The Humber,Bradford,A644,'A' road,Local authority,Major,A647,LA Boundary,1.20,0.75,410680,430000,53.76625546,-1.83946335,7405
Yorkshire and The Humber,Calderdale,A644,'A' road,Local authority,Major,M62,A62,2.20,1.37,417050,421890,53.69319554,-1.74327292,7406
Yorkshire and The Humber,Wakefield,A645,'A' road,Local authority,Major,A645 spur,Trundles Lane,2.90,1.80,450030,423800,53.70825401,-1.24354748,7407
Yorkshire and The Humber,Calderdale,A646,'A' road,Local authority,Major,LA Boundary,"Cross Lee Rd, Todmorden",3.80,2.36,390000,426130,53.73148070,-2.15305723,7408
Yorkshire and The Humber,Bradford,A6181,'A' road,Local authority,Major,A641,A650,0.30,0.19,416350,432790,53.79118598,-1.75330234,7409
Yorkshire and The Humber,Leeds,A647,'A' road,Local authority,Major,A6110,A657,0.80,0.50,424500,434000,53.80174407,-1.62949804,7410
East Midlands,Nottinghamshire,A453,'A' road,Highways England,Major,LA Boundary,LA Boundary,6.80,4.23,450066,329357,52.85940137,-1.25784341,7411
Yorkshire and The Humber,Kirklees,A649,'A' road,Local authority,Major,LA Boundary,A643,0.50,0.31,416410,425024,53.72138431,-1.75280069,7412
Yorkshire and The Humber,Bradford,A650,'A' road,Local authority,Major,A657,A6038,1.30,0.81,413987,437602,53.83450388,-1.78895326,7413
Yorkshire and The Humber,Leeds,A650,'A' road,Local authority,Major,A654,M1,2.80,1.74,430000,425120,53.72164678,-1.54685245,7415
Yorkshire and The Humber,Kirklees,A651,'A' road,Local authority,Major,A62,A643,1.70,1.06,421000,425000,53.72100533,-1.68324591,7416
Yorkshire and The Humber,Leeds,A654,'A' road,Local authority,Major,Arran Way,A639,1.30,0.81,435883,428205,53.74900388,-1.45734676,7418
Yorkshire and The Humber,Wakefield,A655,'A' road,Local authority,Major,A639,A6032,1.90,1.18,441400,425000,53.71979245,-1.37411873,7419
Yorkshire and The Humber,North Yorkshire,A658,'A' road,Local authority,Major,A659,A61,8.00,4.97,429730,450000,53.94527323,-1.54854908,7420
Yorkshire and The Humber,Bradford,A658,'A' road,Local authority,Major,A650,A6177,2.40,1.49,417040,434000,53.80203937,-1.74276264,7421
Yorkshire and The Humber,Leeds,A659,'A' road,Local authority,Major,A658,A61,7.10,4.41,431137,445675,53.90632043,-1.52755316,7422
North West,Rochdale,A664,'A' road,Local authority,Major,A640,A58,1.70,1.06,391300,414000,53.62248014,-2.13300539,7425
North West,Rochdale,A664,'A' road,Local authority,Major,WAVERLEY ROAD,A627M,1.60,0.99,388017,407700,53.56578865,-2.18239520,7426
North West,Manchester,A665,'A' road,Local authority,Major,A6042,A6010,1.20,0.75,384311,400000,53.49648018,-2.23796027,7428
North West,Blackburn with Darwen,A666,'A' road,Local authority,Major,A677,A6119,3.40,2.11,368860,430000,53.76542504,-2.47387452,7429
North West,Blackburn with Darwen,A666,'A' road,Local authority,Major,LA Boundary,B6193,1.80,1.12,370000,417041,53.64902051,-2.45532100,7430
North West,Bolton,A666,'A' road,Local authority,Major,A575,A579,1.80,1.12,372750,408000,53.56791088,-2.41292551,7431
North West,Bolton,A666,'A' road,Local authority,Major,A667,M61,0.40,0.25,374742,405123,53.54215225,-2.38261493,7432
North West,Oldham,A669,'A' road,Local authority,Major,LA Boundary,A663,1.80,1.12,389969,405670,53.54758378,-2.15285679,7433
North West,Oldham,A669,'A' road,Local authority,Major,A635,A6109,1.20,0.75,400141,404000,53.53267250,-1.99934076,7434
North West,Oldham,A670,'A' road,Local authority,Major,A6051,A6052,1.40,0.87,399520,405400,53.54525555,-2.00871233,7435
North West,Lancashire,A671,'A' road,Local authority,Major,A59,Whalley Rd,0.30,0.19,374102,439166,53.84809395,-2.39513179,7436
North West,Lancashire,A671,'A' road,Local authority,Major,A678,A6068,0.50,0.31,378700,433880,53.80079451,-2.32487614,7437
North West,Lancashire,A671,'A' road,Local authority,Major,A646(T),"Rock Lane, Burnley",0.90,0.56,385000,430800,53.77333310,-2.22907381,7438
North West,Rochdale,A671,'A' road,Local authority,Major,LA Boundary,A664,2.40,1.49,390950,410000,53.58652116,-2.13817897,7439
North West,Lancashire,A6,'A' road,Local authority,Major,Maple Grove,M61,0.40,0.25,358575,419403,53.66946733,-2.62846621,7440
North West,Blackburn with Darwen,A674,'A' road,Local authority,Major,A6062,A674 Freckleton St/King St,4.30,2.67,365000,425880,53.72815093,-2.53195932,7441
North West,Lancashire,A675,'A' road,Local authority,Major,M65/A674,A6061,1.40,0.87,362719,424763,53.71795340,-2.56639459,7442
North West,Bolton,A676,'A' road,Local authority,Major,road to Tottington Rd,LA Boundary,2.60,1.62,374000,413940,53.62136386,-2.39454943,7443
North West,Blackburn with Darwen,A679,'A' road,Local authority,Major,A666,A677,2.40,1.49,370000,427900,53.74661848,-2.45637682,7445
North West,Lancashire,A680,'A' road,Local authority,Major,A678,B6535,2.60,1.62,374900,432000,53.78372748,-2.38241513,7446
North West,Lancashire,A56,'A' road,Local authority,Major,A682,A680,0.90,0.56,379820,421860,53.69280634,-2.30708036,7447
North West,Lancashire,A681,'A' road,Local authority,Major,A6066,A671,1.30,0.81,386821,422615,53.69981706,-2.20109140,7448
North West,Lancashire,A682,'A' road,Local authority,Major,A56,M65,1.00,0.62,386000,438280,53.84059050,-2.21424562,7449
North West,Westmorland and Furness,A684,'A' road,Local authority,Major,"Park Side Rd, Kendal",M6,7.80,4.85,355750,492320,54.32453552,-2.68185529,7451
North West,Westmorland and Furness,A685,'A' road,Local authority,Major,M6 spur,A683,15.20,9.44,370035,505315,54.44236009,-2.46354816,7453
North West,Westmorland and Furness,A686,'A' road,Local authority,Major,A66  Rbt,A689,30.60,19.01,359996,536822,54.72479495,-2.62263850,7454
North East,Durham,A688,'A' road,Local authority,Major,A689,Whitehouse Road roundabout,5.40,3.36,424239,532242,54.68466065,-1.62556200,7455
North East,Northumberland,A689,'A' road,Local authority,Major,LA Boundary,LA Boundary,14.50,9.01,369098,550000,54.84385730,-2.48273410,7456
North East,Durham,A689,'A' road,Local authority,Major,A690,B6284 West Rd,7.50,4.66,420000,530850,54.67233613,-1.69140649,7457
North East,Durham,A689,'A' road,Local authority,Major,A177,A177,1.80,1.12,435000,528300,54.64860728,-1.45912911,7458
North East,Durham,A690,'A' road,Local authority,Major,B6302,A167,0.70,0.43,426000,541700,54.76956576,-1.59740713,7459
North East,Durham,A690,'A' road,Local authority,Major,A181,A1(M),3.00,1.86,430000,544380,54.79342650,-1.53496125,7460
North East,Sunderland,A183,'A' road,Local authority,Major,A1231,A1018,0.60,0.37,439600,557220,54.90813996,-1.38391301,7461
North East,Gateshead,A692,'A' road,Local authority,Major,LA Boundary,A6076,3.30,2.05,420000,557900,54.91541452,-1.68955184,7463
North East,Gateshead,A694,'A' road,Local authority,Major,LA Boundary,B6317,8.20,5.10,417914,560516,54.93900069,-1.72192979,7464
North East,Gateshead,A695,'A' road,Local authority,Major,LA Boundary,A69 Derwenthaugh Rd,0.30,0.19,419940,563615,54.96677201,-1.69009446,7465
North East,Northumberland,A696,'A' road,Local authority,Major,B6342,"Meadowfield, Ponteland",18.20,11.31,405093,580965,55.12304787,-1.92168926,7466
North East,Northumberland,A697,'A' road,Local authority,Major,A1(T),B6341,20.20,12.55,413580,600000,55.29393277,-1.78770708,7467
East of England,Hertfordshire,A1000,'A' road,Local authority,Major,A111,B156,0.80,0.50,526023,200992,51.69354505,-0.17806453,7469
London,Barnet,A1000,'A' road,Local authority,Major,A598,A109/A5109,1.70,1.06,526330,193000,51.62165383,-0.17650934,7470
London,Waltham Forest,A1006,'A' road,Local authority,Major,A503,A104,2.40,1.49,536000,189200,51.58525440,-0.03838081,7472
London,Haringey,A1010,'A' road,Local authority,Major,A10,A109,0.50,0.31,533900,190400,51.59654036,-0.06821663,7473
East of England,Suffolk,A1022,'A' road,Local authority,Major,A1022 College Lane/Star Street Rndbt,A1071 Handford Road,0.80,0.50,615900,244555,52.05730507,1.14784494,7477
East of England,Essex,A1023,'A' road,Local authority,Major,A12(T),A128,3.30,2.05,558000,193030,51.61393149,0.28063424,7478
East Midlands,Lincolnshire,A1028,'A' road,Local authority,Major,A158,A16,8.80,5.47,544550,370000,53.20744340,0.16292724,7480
Yorkshire and The Humber,North Lincolnshire,A1029,'A' road,Local authority,Major,A18,B1501,1.50,0.93,491670,409000,53.56962923,-0.61723154,7481
Yorkshire and The Humber,"Kingston upon Hull, City of",A1033,'A' road,Highways England,Major,Marfleet Avenue,LA Boundary,2.30,1.43,515000,429150,53.74606880,-0.25765513,7482
Yorkshire and The Humber,East Riding of Yorkshire,A1174,'A' road,Local authority,Major,Norwood/New Walkergate/Henmgate,A1035 / A1174 (Swinemoor Lane),1.50,0.93,503400,440000,53.84597636,-0.42984206,7483
Yorkshire and The Humber,North Yorkshire,A1041,'A' road,Local authority,Major,A645,"Abbot's Rd, Selby",6.90,4.29,461900,430000,53.76270362,-1.06250828,7484
North East,Stockton-on-Tees,A1046,'A' road,Local authority,Major,A1305,A19(T),2.40,1.49,446363,520058,54.57363270,-1.28435024,7487
North East,Hartlepool,A1049,'A' road,Local authority,Major,Middlegate,A1048,1.50,0.93,452010,534360,54.70159825,-1.19447268,7489
North East,Redcar and Cleveland,A1053,'A' road,Local authority,Major,A66,roundabout at docks,1.80,1.12,455200,522000,54.59019830,-1.14730449,7490
North East,North Tyneside,A1058,'A' road,Local authority,Major,A186,A19(T),3.20,1.99,429830,567539,55.00154167,-1.53521857,7491
East of England,Norfolk,A1062,'A' road,Local authority,Major,A1151,A149,12.50,7.77,639125,318355,52.71001442,1.53856654,7492
East of England,Norfolk,A1064,'A' road,Local authority,Major,A47,A149,11.80,7.33,641518,311811,52.65023819,1.56912371,7493
East of England,Norfolk,A1065,'A' road,Local authority,Major,B1145,B1146,13.10,8.14,585066,321355,52.75812233,0.74110991,7494
East of England,Norfolk,A1066,'A' road,Local authority,Major,A1075,A1088,1.00,0.62,588008,283035,52.41301664,0.76292425,7496
